maxeduc,valorjornal,fam_electricidad,fam_letrinas,riskmax,loutput,lseeds,lland,llabour,lfertilizer,lpesticide,ageold60,nooutinc,diste1,footaccess,caraccess,fullten,dum01,dum02,dum03,dum04,Participation
8,4,1,1,0.163875039592634,5.76832099579377,3.52636052461616,0,4.06044301054642,3.91202300542815,3.27714473299218,0,1,3.51875050744647,0,0,0,0,0,1,0,0
6,4,0.87336,1,3.07783565008592,7.34794382314869,4.14313472639153,1.09861228866811,4.77912349311153,5.42934562895444,4.32941668440158,0,1,4.50240114334682,0,1,1,0,0,1,0,0
6,4,0.71429,0.57143,0.163875039592634,5.89989735358249,3.11351530921037,0,3.91202300542815,4.35670882668959,3.54095932403731,0,0,2.64231146171943,0,1,0,0,0,1,0,0
9,4,0.78571,0.78571,0.0655753718622365,7.23128700432762,3.48124008933569,1.25276296849537,4.80402104473326,6.05208916892442,4.0943445622221,1,0,3.91927776257885,0,1,0,0,0,1,0,0
4,3,0.290645,0.322903,0.267419283812096,6.40357419793482,4.26267987704132,0.215111379616945,4.07753744390572,4.98360662170834,3.58351893845611,1,1,4.35684715411768,0,0,1,0,0,1,0,0
6,4,0.94118,0.70588,0.0152169540477273,6.73340189183736,4.00733318523247,0.405465108108164,4.17438726989564,4.95582705760126,3.97029191355212,0,1,4.26502716406364,0,1,1,0,0,1,0,0
4,4,0.78571,0.78571,0.24881438289512,7.25134498337221,4.24849524204936,0.916290731874155,4.77068462446567,5.61312810638807,3.95124371858143,1,1,3.91927776257885,1,0,0,0,0,1,0,0
9,4,0.93023,1,0.163875039592634,8.72712991524317,4.85981240436167,1.79175946922805,5.41610040220442,6.65929391968364,6.3456363608286,0,0,3.84595740966773,1,0,1,0,0,1,0,0
9,4,0.82143,0.91429,0.163875039592634,6.5792512120101,3.46573590279973,0,3.66356164612965,4.33073334028633,3.68887945411394,0,1,3.73152155392445,0,1,1,0,0,1,0,0
0,4,1,0.82234,0.163875039592634,5.62762111369064,3.46573590279973,0,3.78418963391826,4.18965474202643,3.73766961828337,1,1,3.71686090521328,0,1,1,0,0,1,0,0
1,4,1,0.74766,0.163875039592634,6.13988455222626,3.46573590279973,0,3.78418963391826,4.23410650459726,3.68887945411394,0,0,3.99561921136986,1,0,1,0,0,1,0,0
8,4,0.90741,0.86111,0.163875039592634,6.36990098282823,3.49650756146648,0,3.87120101090789,4.23410650459726,3.78418963391826,0,0,3.8900602271742,1,0,0,0,0,0,1,0
9,5,0.9,0.9,0.163875039592634,6.62804137617953,4.18965474202643,0.693147180559945,4.17438726989564,5.08759633523238,4.5295841990315,0,0,4.13889355888605,0,0,1,0,0,1,0,0
2,4,1,0.0005,0.0152169540477273,6.75460409948796,3.94158180766969,0.405465108108164,4.15888308335967,4.9416424226093,4.49980967033027,0,1,4.57471145102462,0,1,1,1,0,0,0,0
0,3.5,1,0.0005,0.0152169540477273,6.83947643822884,4.04305126783455,0.405465108108164,3.95124371858143,4.87519732320115,3.91202300542815,1,1,4.57471145102462,1,0,1,1,0,0,0,0
5,5,0.94915,0.94237,0.0152169540477273,6.08677472691231,3.24649099190117,0.405465108108164,3.73766961828337,5.0998664278242,4.08597631255158,0,0,4.28195389322631,1,0,0,1,0,0,0,0
10,0,0.94915,0.94237,6.08552364469885,6.46146817635372,3.68887945411394,0,3.13549421592915,4.56434819146784,4.12713438504509,0,1,4.28195389322631,0,1,1,1,0,0,0,0
3,4,0.89868,0.82819,1.05181732310114,6.30991827822652,3.8286413964891,0.693147180559945,3.8286413964891,5.31811999384422,3.89182029811063,0,1,1.57931646636294,1,0,1,0,1,0,0,0
8,4,0.83784,0.93555,0.826898063360482,7.49554194388426,3.25809653802148,0.693147180559945,3.36729582998647,5.08759633523238,3.56953269648137,0,1,4.68377714064871,0,1,0,0,1,0,0,0
9,0,0.92308,0.76923,0.163875039592634,6.8134445995109,4.18965474202643,0.693147180559945,4.12713438504509,4.98360662170834,4.42532555906903,0,1,1.43027586823015,0,0,1,1,0,0,0,0
9,4,0.8,0.91667,0.0152169540477273,7.2283884515736,4.44265125649032,1.09861228866811,4.12713438504509,5.42053499927229,5.67675380226828,0,1,4.46401995062351,1,0,1,1,0,0,0,0
7,4,1,1,0.163875039592634,7.13886699994552,4.14313472639153,0.693147180559945,4.14313472639153,4.92725368515721,4.15888308335967,0,0,1.89201814984271,0,1,0,1,0,0,0,0
2,4,0,0.61538,0.163875039592634,5.7037824746562,3.49650756146648,0,3.8286413964891,4.23410650459726,3.68887945411394,1,0,4.45913065389902,0,1,0,1,0,0,0,0
7,5,1,1,0.163875039592634,6.3456363608286,3.49650756146648,0,3.85014760171006,4.23410650459726,3.85014760171006,0,0,1.89201814984271,1,0,0,1,0,0,0,0
9,4,1,1,0.0152169540477273,7.40853056689463,4.65396035015752,1.09861228866811,4.60517018598809,5.52146091786225,4.65396035015752,0,0,1.89201814984271,0,0,1,1,0,0,0,0
7,0,1,0.75,0.163875039592634,6.77992190747225,4.17438726989564,0.693147180559945,4.06044301054642,4.92725368515721,4.15888308335967,0,0,4.726711957767,0,1,0,1,0,0,0,0
9,4,0.93168,0.96273,0.163875039592634,6.92264389147589,4.17438726989564,0.693147180559945,4.17438726989564,5.05624580534831,5.33271879326537,0,1,3.80526914233753,0,1,1,0,0,1,0,0
11,4,0.85714,0.98571,0.0152169540477273,7.29097477814298,4.44265125649032,1.09861228866811,4.35670882668959,5.58724865840025,5.57972982598622,0,1,3.23426067222652,1,0,0,0,0,1,0,0
9,5,0.93,1,0.0152169540477273,6.66440902035041,3.8177123259569,0.405465108108164,4.00733318523247,4.82028156560504,3.87120101090789,0,0,4.33982212005807,0,1,1,1,0,0,0,0
3,3,0.41818,1,1.05181732310114,6.51025834052315,3.75536919538277,0.405465108108164,2.89037175789616,5.37527840768417,4.30406509320417,0,1,4.45949813934108,1,0,1,0,0,1,0,0
10,4,0.91475,0.81336,1.05181732310114,6.05208916892442,3.2188758248682,0,2.83321334405622,5.40267738187228,4.18965474202643,0,0,3.58820680741338,0,1,1,0,0,0,1,0
6,4,0.93168,0.96273,0.163875039592634,6.93342302573071,4.23410650459726,0.693147180559945,4.15888308335967,5.04985600724954,5.30330490805908,0,1,3.80526914233753,0,1,1,0,0,1,0,0
9,5,0.41818,1,1.05181732310114,5.74460446917646,3.62434093297637,0,3.09104245335832,4.7361984483945,3.78418963391826,1,0,4.45949813934108,1,0,1,0,0,1,0,0
0,3,0.6886,0.53947,1.05181732310114,5.28826703069454,3.40119738166216,0,2.56494935746154,4.34380542185368,3.08831145484708,1,1,3.35388594909658,0,1,1,0,0,1,0,0
2,0,0.84926,0.81104,0.452092259539174,6.90775527898214,3.89589362349826,1.09861228866811,4.44265125649032,5.22305488204749,4.39444915467244,1,1,4.42662246365464,0,1,1,0,1,0,0,0
4,3,0.84926,0.81104,0.0752819026829323,7.18538701558042,4.51305489708029,1.38629436111989,4.70953020131233,5.04985600724954,4.83628190695148,0,0,4.42662246365464,1,0,0,0,1,0,0,0
5,4,0.84926,0.81104,1.05181732310114,6.90775527898214,3.91202300542815,0.693147180559945,3.78418963391826,5.33753807970132,2.99573227355399,1,1,4.42662246365464,0,1,1,0,1,0,0,0
12,5,0.95833,0.975,0.163875039592634,6.7093043402583,3.58351893845611,0,3.87120101090789,4.24849524204936,4.0943445622221,0,0,4.64917475600018,0,1,1,0,0,1,0,0
12,4,0.51309,0.74346,0.163875039592634,6.2803958389602,3.63758615972639,0,4.04305126783455,4.60517018598809,4.00733318523247,0,1,3.66307085464007,1,0,0,0,0,1,0,0
11,0,0.84926,0.81104,0.0859627311930423,7.05617528410041,3.93573953204546,1.09861228866811,4.29045944114839,5.47646355193151,4.52178857704904,1,1,4.42662246365464,0,1,0,0,1,0,0,0
